Duration,Country,Year,NumTrips
1 night or over,Ireland,2023,4572925
1 night or over,Ireland,2023,8403634
1 night or over,Ireland,2023,3830709
1 night or over,Ireland,2023,17630155
1 night or over,Italy,2012,43131050
1 night or over,Italy,2012,12024406
1 night or over,Italy,2012,55155456
1 night or over,Italy,2013,36476703
1 night or over,Italy,2013,9948283
1 night or over,Italy,2013,46424986
1 night or over,Italy,2014,37222958
1 night or over,Italy,2014,9658271
1 night or over,Italy,2014,46881229
1 night or over,Italy,2015,35319955
1 night or over,Italy,2015,8555393
1 night or over,Italy,2015,43875348
1 night or over,Italy,2016,42018881
1 night or over,Italy,2016,8809882
1 night or over,Italy,2016,50828763
1 night or over,Italy,2017,40828133
1 night or over,Italy,2017,9966799
1 night or over,Italy,2017,50794932
1 night or over,Italy,2018,47342452
1 night or over,Italy,2018,11995399
1 night or over,Italy,2018,59337852
1 night or over,Italy,2019,41739584
1 night or over,Italy,2019,12799348
1 night or over,Italy,2019,54538932
1 night or over,Italy,2020,26968451
1 night or over,Italy,2020,1808737
1 night or over,Italy,2020,2800956
1 night or over,Italy,2020,992219
1 night or over,Italy,2020,29769407
1 night or over,Italy,2021,29920509
1 night or over,Italy,2021,2718243
1 night or over,Italy,2021,3522248
1 night or over,Italy,2021,804005
1 night or over,Italy,2021,33442757
1 night or over,Italy,2022,35009014
1 night or over,Italy,2022,5758578
1 night or over,Italy,2022,8559087
1 night or over,Italy,2022,2800508
1 night or over,Italy,2022,43568101
1 night or over,Italy,2023,32460371
1 night or over,Italy,2023,5503169
1 night or over,Italy,2023,8628436
1 night or over,Italy,2023,3125267
1 night or over,Italy,2023,41088808
1 night or over,Latvia,2012,3635701
1 night or over,Latvia,2012,1116903
1 night or over,Latvia,2012,4752603
1 night or over,Latvia,2013,3014573
1 night or over,Latvia,2013,965816
1 night or over,Latvia,2013,3980389
1 night or over,Latvia,2014,3172774
1 night or over,Latvia,2014,1196966
1 night or over,Latvia,2014,4369740
1 night or over,Latvia,2015,2885025
1 night or over,Latvia,2015,1087335
1 night or over,Latvia,2015,3972359
1 night or over,Latvia,2016,3018022
1 night or over,Latvia,2016,1053837
1 night or over,Latvia,2016,4071859
1 night or over,Latvia,2017,2860265
1 night or over,Latvia,2017,1108919
1 night or over,Latvia,2017,3969184
1 night or over,Latvia,2018,2529767
1 night or over,Latvia,2018,1193122
1 night or over,Latvia,2018,3722889
1 night or over,Latvia,2019,2467149
1 night or over,Latvia,2019,1261366
1 night or over,Latvia,2019,3728515
1 night or over,Latvia,2020,1328766
1 night or over,Latvia,2020,300743
1 night or over,Latvia,2020,381353
1 night or over,Latvia,2020,80611
1 night or over,Latvia,2020,1710120
1 night or over,Latvia,2021,2359927
1 night or over,Latvia,2021,322014
1 night or over,Latvia,2021,430004
1 night or over,Latvia,2021,107990
1 night or over,Latvia,2021,2789931
1 night or over,Latvia,2022,2765136
1 night or over,Latvia,2022,866247
1 night or over,Latvia,2022,1174842
1 night or over,Latvia,2022,308596
1 night or over,Latvia,2022,3939978
1 night or over,Latvia,2023,2853940
1 night or over,Latvia,2023,1027321
1 night or over,Latvia,2023,1475941
1 night or over,Latvia,2023,448620
1 night or over,Latvia,2023,4329881
1 night or over,Lithuania,2012,2204661
1 night or over,Lithuania,2012,1387157
1 night or over,Lithuania,2012,3591817
1 night or over,Lithuania,2013,2271439
1 night or over,Lithuania,2013,1425809
1 night or over,Lithuania,2013,3697248
1 night or over,Lithuania,2014,2316241
1 night or over,Lithuania,2014,1424229
1 night or over,Lithuania,2014,3740470
1 night or over,Lithuania,2015,2321616
1 night or over,Lithuania,2015,1474698
1 night or over,Lithuania,2015,3796313
1 night or over,Lithuania,2016,2217373
1 night or over,Lithuania,2016,1540126
1 night or over,Lithuania,2016,3757500
1 night or over,Lithuania,2017,2204722
1 night or over,Lithuania,2017,1583558
1 night or over,Lithuania,2017,3788279
1 night or over,Lithuania,2018,2309271
1 night or over,Lithuania,2018,1758578
1 night or over,Lithuania,2018,4067849
1 night or over,Lithuania,2019,2455569
1 night or over,Lithuania,2019,1843571
1 night or over,Lithuania,2019,4299140
1 night or over,Lithuania,2020,2132238
1 night or over,Lithuania,2020,337109
1 night or over,Lithuania,2020,505251
1 night or over,Lithuania,2020,168143
1 night or over,Lithuania,2020,2637489
1 night or over,Lithuania,2021,2724561
1 night or over,Lithuania,2021,421475
1 night or over,Lithuania,2021,618256
1 night or over,Lithuania,2021,196782
1 night or over,Lithuania,2021,3342817
1 night or over,Lithuania,2022,3157715
1 night or over,Lithuania,2022,910033
1 night or over,Lithuania,2022,1479410
1 night or over,Lithuania,2022,569377
1 night or over,Lithuania,2022,4637125
1 night or over,Lithuania,2023,3432288
1 night or over,Lithuania,2023,1034779
1 night or over,Lithuania,2023,1652003
1 night or over,Lithuania,2023,617225
1 night or over,Lithuania,2023,5084292
1 night or over,Luxembourg,2012,43172
1 night or over,Luxembourg,2012,1311703
1 night or over,Luxembourg,2012,1354875
1 night or over,Luxembourg,2013,52594
1 night or over,Luxembourg,2013,1351647
1 night or over,Luxembourg,2013,1404240
1 night or over,Luxembourg,2014,25440
1 night or over,Luxembourg,2014,1515500
1 night or over,Luxembourg,2014,1540940
1 night or over,Luxembourg,2015,20128
1 night or over,Luxembourg,2015,1451510
1 night or over,Luxembourg,2015,1471638
1 night or over,Luxembourg,2016,17905
1 night or over,Luxembourg,2016,1393476
1 night or over,Luxembourg,2016,1411381
1 night or over,Luxembourg,2017,32758
1 night or over,Luxembourg,2017,1943068
1 night or over,Luxembourg,2017,1975826
1 night or over,Luxembourg,2018,35329
1 night or over,Luxembourg,2018,2033621
1 night or over,Luxembourg,2018,2068951
1 night or over,Luxembourg,2019,28524
1 night or over,Luxembourg,2019,2043013
1 night or over,Luxembourg,2019,2071537
1 night or over,Luxembourg,2020,136492
1 night or over,Luxembourg,2020,1138384
1 night or over,Luxembourg,2020,1252202
1 night or over,Luxembourg,2020,113817
1 night or over,Luxembourg,2020,1388693
1 night or over,Luxembourg,2021,147815
1 night or over,Luxembourg,2021,1476294
1 night or over,Luxembourg,2021,1636872
1 night or over,Luxembourg,2021,160577
1 night or over,Luxembourg,2021,1784687
1 night or over,Luxembourg,2022,157817
1 night or over,Luxembourg,2022,2149224
1 night or over,Luxembourg,2022,2505254
1 night or over,Luxembourg,2022,356029
1 night or over,Luxembourg,2022,2663071
1 night or over,Luxembourg,2023,190008
1 night or over,Luxembourg,2023,2241401
1 night or over,Luxembourg,2023,2641217
1 night or over,Luxembourg,2023,399816
1 night or over,Luxembourg,2023,2831225
1 night or over,Malta,2012,200378
1 night or over,Malta,2012,237227
1 night or over,Malta,2012,437605
1 night or over,Malta,2013,184940
1 night or over,Malta,2013,272927
1 night or over,Malta,2013,457866
1 night or over,Malta,2014,195981
1 night or over,Malta,2014,289822
1 night or over,Malta,2014,485803
1 night or over,Malta,2015,200523
1 night or over,Malta,2015,317216
1 night or over,Malta,2015,517739
1 night or over,Malta,2016,303068
1 night or over,Malta,2016,334007
1 night or over,Malta,2016,637075
1 night or over,Malta,2017,253037
1 night or over,Malta,2017,435351
1 night or over,Malta,2017,688388
1 night or over,Malta,2018,238144
1 night or over,Malta,2018,514576
1 night or over,Malta,2018,752720
1 night or over,Malta,2019,227087
1 night or over,Malta,2019,558365
1 night or over,Malta,2019,785453
1 night or over,Malta,2020,350349
1 night or over,Malta,2020,105267
1 night or over,Malta,2020,150179
1 night or over,Malta,2020,44913
1 night or over,Malta,2020,500528
1 night or over,Malta,2021,374465
1 night or over,Malta,2021,187898
1 night or over,Malta,2021,224778
1 night or over,Malta,2021,36879
1 night or over,Malta,2021,599243
1 night or over,Malta,2022,356998
1 night or over,Malta,2022,398573
1 night or over,Malta,2022,508838
1 night or over,Malta,2022,110265
1 night or over,Malta,2022,865837
1 night or over,Malta,2023,429382
1 night or over,Malta,2023,515034
1 night or over,Malta,2023,657938
1 night or over,Malta,2023,142904
1 night or over,Malta,2023,1087320
1 night or over,Montenegro,2016,879042
1 night or over,Montenegro,2016,495102
1 night or over,Montenegro,2016,1374144
1 night or over,Montenegro,2017,840169
1 night or over,Montenegro,2017,430217
1 night or over,Montenegro,2017,1270386
1 night or over,Netherlands,2012,27526206
1 night or over,Netherlands,2012,16705105
1 night or over,Netherlands,2012,44231312
1 night or over,Netherlands,2013,24795926
1 night or over,Netherlands,2013,16313778
1 night or over,Netherlands,2013,41109704
1 night or over,Netherlands,2014,23930647
1 night or over,Netherlands,2014,16269816
1 night or over,Netherlands,2014,40200462
1 night or over,Netherlands,2015,23190661
1 night or over,Netherlands,2015,16119086
1 night or over,Netherlands,2015,39309747
1 night or over,Netherlands,2016,23476507
1 night or over,Netherlands,2016,16774912
1 night or over,Netherlands,2016,40251419
1 night or over,Netherlands,2017,23132997
1 night or over,Netherlands,2017,18412469
1 night or over,Netherlands,2017,41545466
1 night or over,Netherlands,2018,22227331
1 night or over,Netherlands,2018,18782568
1 night or over,Netherlands,2018,41009898
1 night or over,Netherlands,2019,23001935
1 night or over,Netherlands,2019,19581411
1 night or over,Netherlands,2019,42583347
1 night or over,Netherlands,2020,20040720
1 night or over,Netherlands,2020,5333024
1 night or over,Netherlands,2020,6576815
1 night or over,Netherlands,2020,1243791
1 night or over,Netherlands,2020,26617535
1 night or over,Netherlands,2021,30399210
1 night or over,Netherlands,2021,9750465
1 night or over,Netherlands,2021,10931198
1 night or over,Netherlands,2021,1180733
1 night or over,Netherlands,2021,41330407
1 night or over,Netherlands,2022,20505457
1 night or over,Netherlands,2022,17089385
1 night or over,Netherlands,2022,21484343
1 night or over,Netherlands,2022,4394958
1 night or over,Netherlands,2022,41989800
1 night or over,Netherlands,2023,20939844
1 night or over,Netherlands,2023,18356584
1 night or over,Netherlands,2023,23196041
1 night or over,Netherlands,2023,4839457
1 night or over,Netherlands,2023,44135885
1 night or over,North Macedonia,2019,164557
1 night or over,North Macedonia,2019,369672
1 night or over,North Macedonia,2019,534230
1 night or over,North Macedonia,2020,208502
1 night or over,North Macedonia,2020,32297
1 night or over,North Macedonia,2020,80464
1 night or over,North Macedonia,2020,48167
1 night or over,North Macedonia,2020,288966
1 night or over,North Macedonia,2021,206566
1 night or over,North Macedonia,2021,104898
1 night or over,North Macedonia,2021,255098
1 night or over,North Macedonia,2021,150201
1 night or over,North Macedonia,2021,461664
1 night or over,Norway,2013,9600572
1 night or over,Norway,2013,6318676
1 night or over,Norway,2013,15919247
1 night or over,Norway,2014,11665409
1 night or over,Norway,2014,7471803
1 night or over,Norway,2014,19137212
1 night or over,Norway,2015,10692386
1 night or over,Norway,2015,7187410
1 night or over,Norway,2015,17879796
1 night or over,Norway,2016,10819903
1 night or over,Norway,2016,6633205
1 night or over,Norway,2016,17453107
1 night or over,Norway,2017,11390699
1 night or over,Norway,2017,6983396
1 night or over,Norway,2017,18374095
1 night or over,Norway,2018,15715482
1 night or over,Norway,2018,6521289
1 night or over,Norway,2018,22236771
1 night or over,Norway,2021,18564384
1 night or over,Norway,2021,1485517
1 night or over,Norway,2021,1667191
1 night or over,Norway,2021,181674
1 night or over,Norway,2021,20231575
1 night or over,Norway,2022,18378468
1 night or over,Norway,2022,5359893
1 night or over,Norway,2022,6725564
1 night or over,Norway,2022,1365670
1 night or over,Norway,2022,25104032
1 night or over,Norway,2023,17914864
1 night or over,Norway,2023,5138460
1 night or over,Norway,2023,6159720
1 night or over,Norway,2023,1021260
1 night or over,Norway,2023,24074584
1 night or over,Poland,2012,38586107
1 night or over,Poland,2012,6807487
1 night or over,Poland,2012,45393594
1 night or over,Poland,2013,38986942
1 night or over,Poland,2013,8394793
1 night or over,Poland,2013,47381735
1 night or over,Poland,2014,37125204
1 night or over,Poland,2014,9475917
1 night or over,Poland,2014,46601121
1 night or over,Poland,2015,38594696
1 night or over,Poland,2015,10105801
1 night or over,Poland,2015,48700497
1 night or over,Poland,2016,42136806
1 night or over,Poland,2016,10411789
1 night or over,Poland,2016,52548595
1 night or over,Poland,2017,44283457
1 night or over,Poland,2017,10893400
1 night or over,Poland,2017,55176857
1 night or over,Poland,2018,46025075
1 night or over,Poland,2018,11580188
1 night or over,Poland,2018,57605263
1 night or over,Poland,2019,48286746
1 night or over,Poland,2019,12337914
1 night or over,Poland,2019,60624660
1 night or over,Poland,2020,37273362
1 night or over,Poland,2020,4464113
1 night or over,Poland,2020,5486659
1 night or over,Poland,2020,1022546
1 night or over,Poland,2020,42760021
1 night or over,Poland,2021,44842585
1 night or over,Poland,2021,4859746
1 night or over,Poland,2021,5956581
1 night or over,Poland,2021,1096835
1 night or over,Poland,2021,50799165
1 night or over,Poland,2022,49956185
1 night or over,Poland,2022,8183800
1 night or over,Poland,2022,10513005
1 night or over,Poland,2022,2329205
1 night or over,Poland,2022,60469189
1 night or over,Poland,2023,50248366
1 night or over,Poland,2023,9233197
1 night or over,Poland,2023,12216343
1 night or over,Poland,2023,2983147
1 night or over,Poland,2023,62464709
1 night or over,Portugal,2012,11845548
1 night or over,Portugal,2012,981475
1 night or over,Portugal,2012,12827024
1 night or over,Portugal,2013,12663903
1 night or over,Portugal,2013,994575
1 night or over,Portugal,2013,13658478
1 night or over,Portugal,2014,12163810
1 night or over,Portugal,2014,1039425
1 night or over,Portugal,2014,13203235
1 night or over,Portugal,2015,12971180
1 night or over,Portugal,2015,1200075
1 night or over,Portugal,2015,14171255
1 night or over,Portugal,2016,13163262
1 night or over,Portugal,2016,1211813
1 night or over,Portugal,2016,14375075
1 night or over,Portugal,2017,14507722
1 night or over,Portugal,2017,1517287
1 night or over,Portugal,2017,16025008
1 night or over,Portugal,2018,14912948
1 night or over,Portugal,2018,1626535
1 night or over,Portugal,2018,16539484
1 night or over,Portugal,2019,16507381
1 night or over,Portugal,2019,2069074
1 night or over,Portugal,2019,18576455
1 night or over,Portugal,2020,10956352
1 night or over,Portugal,2020,350379
1 night or over,Portugal,2020,512527
1 night or over,Portugal,2020,162148
1 night or over,Portugal,2020,11468879
1 night or over,Portugal,2021,12973167
1 night or over,Portugal,2021,551443
1 night or over,Portugal,2021,683542
1 night or over,Portugal,2021,132099
1 night or over,Portugal,2021,13656709
1 night or over,Portugal,2022,15588157
1 night or over,Portugal,2022,1333708
1 night or over,Portugal,2022,1876802
1 night or over,Portugal,2022,543093
1 night or over,Portugal,2022,17464959
1 night or over,Portugal,2023,16026892
1 night or over,Portugal,2023,1772674
1 night or over,Portugal,2023,2381330
1 night or over,Portugal,2023,608656
1 night or over,Portugal,2023,18408222
1 night or over,Romania,2012,15639388
1 night or over,Romania,2012,771254
1 night or over,Romania,2012,16410642
1 night or over,Romania,2013,16223234
1 night or over,Romania,2013,954379
1 night or over,Romania,2013,17177613
1 night or over,Romania,2014,15832902
1 night or over,Romania,2014,1022350
1 night or over,Romania,2014,16855253
1 night or over,Romania,2015,15058724
1 night or over,Romania,2015,1012208
1 night or over,Romania,2015,16070931
1 night or over,Romania,2016,15715863
1 night or over,Romania,2016,1052572
1 night or over,Romania,2016,16768435
1 night or over,Romania,2017,16208095
1 night or over,Romania,2017,1062640
1 night or over,Romania,2017,17270735
1 night or over,Romania,2018,16577475
1 night or over,Romania,2018,1254374
1 night or over,Romania,2018,17831849
1 night or over,Romania,2019,17186651
1 night or over,Romania,2019,1565251
1 night or over,Romania,2019,18751902
1 night or over,Romania,2020,11014763
1 night or over,Romania,2020,351892
1 night or over,Romania,2020,394265
1 night or over,Romania,2020,42373
1 night or over,Romania,2020,11409029
1 night or over,Romania,2021,16052660
1 night or over,Romania,2021,788563
1 night or over,Romania,2021,904251
1 night or over,Romania,2021,115688
1 night or over,Romania,2021,16956911
1 night or over,Romania,2022,16414569
1 night or over,Romania,2022,1262171
1 night or over,Romania,2022,1464900
1 night or over,Romania,2022,202728
1 night or over,Romania,2022,17879468
1 night or over,Romania,2023,19090066
1 night or over,Romania,2023,1590037
1 night or over,Romania,2023,1887512
1 night or over,Romania,2023,297475
1 night or over,Romania,2023,20977578
1 night or over,Serbia,2018,859890
1 night or over,Serbia,2018,688585
1 night or over,Serbia,2018,1548475
1 night or over,Slovakia,2012,3582368
1 night or over,Slovakia,2012,2386766
1 night or over,Slovakia,2012,5969134
1 night or over,Slovakia,2013,3838923
1 night or over,Slovakia,2013,1894077
1 night or over,Slovakia,2013,5733000
1 night or over,Slovakia,2014,4090223
1 night or over,Slovakia,2014,1893353
1 night or over,Slovakia,2014,5983576
1 night or over,Slovakia,2015,4736851
1 night or over,Slovakia,2015,2247199
1 night or over,Slovakia,2015,6984050
1 night or over,Slovakia,2016,5824208
1 night or over,Slovakia,2016,2491471
1 night or over,Slovakia,2016,8315679
1 night or over,Slovakia,2017,6180313
1 night or over,Slovakia,2017,3141072
1 night or over,Slovakia,2017,9321385
1 night or over,Slovakia,2018,6894612
1 night or over,Slovakia,2018,3845726
1 night or over,Slovakia,2018,10740338
1 night or over,Slovakia,2019,7655585
1 night or over,Slovakia,2019,4397799
1 night or over,Slovakia,2019,12053384
1 night or over,Slovakia,2020,4161984
1 night or over,Slovakia,2020,765137
1 night or over,Slovakia,2020,832792
1 night or over,Slovakia,2020,4994776
1 night or over,Slovakia,2021,4536024
1 night or over,Slovakia,2021,1289062
1 night or over,Slovakia,2021,1390612
1 night or over,Slovakia,2021,101550
1 night or over,Slovakia,2021,5926636
1 night or over,Slovakia,2022,6755240
1 night or over,Slovakia,2022,2618100
1 night or over,Slovakia,2022,3005000
1 night or over,Slovakia,2022,386900
1 night or over,Slovakia,2022,9760240
1 night or over,Slovakia,2023,7056757
1 night or over,Slovakia,2023,3214158
1 night or over,Slovakia,2023,3939299
1 night or over,Slovakia,2023,725140
1 night or over,Slovakia,2023,10996056
1 night or over,Slovenia,2012,1974899
1 night or over,Slovenia,2012,2079418
1 night or over,Slovenia,2012,4054317
1 night or over,Slovenia,2013,1922972
1 night or over,Slovenia,2013,2293665
1 night or over,Slovenia,2013,4216638
1 night or over,Slovenia,2014,1795116
1 night or over,Slovenia,2014,2249720
1 night or over,Slovenia,2014,4044835
1 night or over,Slovenia,2015,1452035
1 night or over,Slovenia,2015,2417122
1 night or over,Slovenia,2015,3869157
1 night or over,Slovenia,2016,1619148
1 night or over,Slovenia,2016,2436538
1 night or over,Slovenia,2016,4055686
1 night or over,Slovenia,2017,1720582
1 night or over,Slovenia,2017,2567579
1 night or over,Slovenia,2017,4288161
1 night or over,Slovenia,2018,1878491
1 night or over,Slovenia,2018,2696602
1 night or over,Slovenia,2018,4575093
1 night or over,Slovenia,2019,1590073
1 night or over,Slovenia,2019,2714948
1 night or over,Slovenia,2019,4305022
1 night or over,Slovenia,2020,1203862
1 night or over,Slovenia,2020,981099
1 night or over,Slovenia,2020,1049064
1 night or over,Slovenia,2020,67965
1 night or over,Slovenia,2020,2252926
1 night or over,Slovenia,2021,3049090
1 night or over,Slovenia,2021,1588407
1 night or over,Slovenia,2021,1913501
1 night or over,Slovenia,2021,325094
1 night or over,Slovenia,2021,4962591
1 night or over,Slovenia,2022,2567352
1 night or over,Slovenia,2022,2331323
1 night or over,Slovenia,2022,2845381
1 night or over,Slovenia,2022,514058
1 night or over,Slovenia,2022,5412733
1 night or over,Slovenia,2023,3251593
1 night or over,Slovenia,2023,2902947
1 night or over,Slovenia,2023,3811803
1 night or over,Slovenia,2023,908856
1 night or over,Slovenia,2023,7063397
1 night or over,Spain,2012,115084699
1 night or over,Spain,2012,9183640
1 night or over,Spain,2012,124268339
1 night or over,Spain,2013,113318596
1 night or over,Spain,2013,8228858
1 night or over,Spain,2013,121547454
1 night or over,Spain,2014,110258727
1 night or over,Spain,2014,8690930
1 night or over,Spain,2014,118949657
1 night or over,Spain,2015,118297495
1 night or over,Spain,2015,11083565
1 night or over,Spain,2015,129381060
1 night or over,Spain,2016,125026932
1 night or over,Spain,2016,11691070
1 night or over,Spain,2016,136718002
1 night or over,Spain,2017,131951376
1 night or over,Spain,2017,12780069
1 night or over,Spain,2017,144731444
1 night or over,Spain,2018,132197448
1 night or over,Spain,2018,14464132
1 night or over,Spain,2018,146661580
1 night or over,Spain,2019,130466828
1 night or over,Spain,2019,15246570
1 night or over,Spain,2019,145713398
1 night or over,Spain,2020,72183172
1 night or over,Spain,2020,2435582
1 night or over,Spain,2020,3919804
1 night or over,Spain,2020,1484223
1 night or over,Spain,2020,76102977
1 night or over,Spain,2021,103596697
1 night or over,Spain,2021,3725116
1 night or over,Spain,2021,5432872
1 night or over,Spain,2021,1707756
1 night or over,Spain,2021,109029569
1 night or over,Spain,2022,119294004
1 night or over,Spain,2022,7871567
1 night or over,Spain,2022,12357376
1 night or over,Spain,2022,4485808
1 night or over,Spain,2022,131651380
1 night or over,Spain,2023,124108495
1 night or over,Spain,2023,8753200
1 night or over,Spain,2023,14210462
1 night or over,Spain,2023,5457262
1 night or over,Spain,2023,138318957
1 night or over,Sweden,2014,23883797
1 night or over,Sweden,2014,8339349
1 night or over,Sweden,2014,32223146
1 night or over,Sweden,2015,27142419
1 night or over,Sweden,2015,8112535
1 night or over,Sweden,2015,35254954
1 night or over,Sweden,2016,26794765
1 night or over,Sweden,2016,8254665
1 night or over,Sweden,2016,35049431
1 night or over,Sweden,2017,30633391
1 night or over,Sweden,2017,17669196
1 night or over,Sweden,2017,48302587
1 night or over,Sweden,2018,29456981
1 night or over,Sweden,2018,15413492
1 night or over,Sweden,2018,44870473
1 night or over,Sweden,2019,30364188
1 night or over,Sweden,2019,14562866
1 night or over,Sweden,2019,44927054
1 night or over,Sweden,2020,44202358
1 night or over,Sweden,2020,2307780
1 night or over,Sweden,2020,3480334
1 night or over,Sweden,2020,1172554
1 night or over,Sweden,2020,47682692
1 night or over,Sweden,2021,45945943
1 night or over,Sweden,2021,3297295
1 night or over,Sweden,2021,4456967
1 night or over,Sweden,2021,1159671
1 night or over,Sweden,2021,50402910
1 night or over,Sweden,2022,52335074
1 night or over,Sweden,2022,10547617
1 night or over,Sweden,2022,12887174
1 night or over,Sweden,2022,2339557
1 night or over,Sweden,2022,65222248
1 night or over,Switzerland,2012,6225061
1 night or over,Switzerland,2012,10665738
1 night or over,Switzerland,2012,16890799
1 night or over,Switzerland,2013,6820128
1 night or over,Switzerland,2013,11621877
1 night or over,Switzerland,2013,18442005
1 night or over,Switzerland,2014,6312438
1 night or over,Switzerland,2014,11526105
1 night or over,Switzerland,2014,17838543
1 night or over,Switzerland,2015,6068426
1 night or over,Switzerland,2015,12751742
1 night or over,Switzerland,2015,18820168
1 night or over,Switzerland,2016,5986118
1 night or over,Switzerland,2016,12968916
1 night or over,Switzerland,2016,18955034
1 night or over,Switzerland,2017,6378939
1 night or over,Switzerland,2017,14274738
1 night or over,Switzerland,2017,20653678
1 night or over,Switzerland,2018,6024762
1 night or over,Switzerland,2018,14380484
1 night or over,Switzerland,2018,20405245
1 night or over,Switzerland,2019,6157354
1 night or over,Switzerland,2019,12335815
1 night or over,Switzerland,2019,18493170
1 night or over,Switzerland,2020,6984066
1 night or over,Switzerland,2020,5077041
1 night or over,Switzerland,2020,5926758
1 night or over,Switzerland,2020,849717
1 night or over,Switzerland,2020,12910825
1 night or over,Switzerland,2021,7329393
1 night or over,Switzerland,2021,5189364
1 night or over,Switzerland,2021,6110140
1 night or over,Switzerland,2021,920776
1 night or over,Switzerland,2021,13439533
1 night or over,Switzerland,2022,6827685
1 night or over,Switzerland,2022,9399768
1 night or over,Switzerland,2022,10866989
1 night or over,Switzerland,2022,1467221
1 night or over,Switzerland,2022,17694674
4 nights or over,Albania,2017,817709
4 nights or over,Albania,2017,585820
4 nights or over,Albania,2017,1403529
4 nights or over,Albania,2019,1322403
4 nights or over,Albania,2019,665605
4 nights or over,Albania,2019,1988007
4 nights or over,Albania,2020,1029223
4 nights or over,Albania,2020,100136
4 nights or over,Albania,2020,155492
4 nights or over,Albania,2020,55356
4 nights or over,Albania,2020,1184714
4 nights or over,Austria,2012,3238081
4 nights or over,Austria,2012,6168182
4 nights or over,Austria,2012,9406262
4 nights or over,Austria,2013,3367242
4 nights or over,Austria,2013,5834435
4 nights or over,Austria,2013,9201677
4 nights or over,Austria,2014,2863980
4 nights or over,Austria,2014,5917537
4 nights or over,Austria,2014,8781517
4 nights or over,Austria,2015,2846079
4 nights or over,Austria,2015,5876843
4 nights or over,Austria,2015,8722921
4 nights or over,Austria,2016,3181186
4 nights or over,Austria,2016,6401656
4 nights or over,Austria,2016,9582841
4 nights or over,Austria,2017,3083908
4 nights or over,Austria,2017,6531145
4 nights or over,Austria,2017,9615054
4 nights or over,Austria,2018,3239192
4 nights or over,Austria,2018,6374917
4 nights or over,Austria,2018,9614109
4 nights or over,Austria,2019,3221655
4 nights or over,Austria,2019,6662012
4 nights or over,Austria,2019,9883667
4 nights or over,Austria,2020,3089305
4 nights or over,Austria,2020,1509525
4 nights or over,Austria,2020,1923775
4 nights or over,Austria,2020,414250
4 nights or over,Austria,2020,5013080
4 nights or over,Austria,2021,2897550
4 nights or over,Austria,2021,3796490
4 nights or over,Austria,2021,4468928
4 nights or over,Austria,2021,672438
4 nights or over,Austria,2021,7366478
4 nights or over,Austria,2022,3192358
4 nights or over,Austria,2022,6233127
4 nights or over,Austria,2022,7868340
4 nights or over,Austria,2022,1635212
4 nights or over,Austria,2022,11060697
4 nights or over,Austria,2023,3502607
4 nights or over,Austria,2023,6767208
4 nights or over,Austria,2023,9093139
4 nights or over,Austria,2023,2325931
4 nights or over,Austria,2023,12595746
4 nights or over,Belgium,2012,995566
4 nights or over,Belgium,2012,5516819
4 nights or over,Belgium,2012,6512385
4 nights or over,Belgium,2013,903854
4 nights or over,Belgium,2013,7012162
4 nights or over,Belgium,2013,7916016
4 nights or over,Belgium,2014,766495
4 nights or over,Belgium,2014,6979832
4 nights or over,Belgium,2014,7746327
4 nights or over,Belgium,2015,897547
4 nights or over,Belgium,2015,6706449
4 nights or over,Belgium,2015,7603997
4 nights or over,Belgium,2016,1121826
4 nights or over,Belgium,2016,8052872
4 nights or over,Belgium,2016,9174698
4 nights or over,Belgium,2017,775304
4 nights or over,Belgium,2017,7502786
4 nights or over,Belgium,2017,8278090
4 nights or over,Belgium,2018,1106161
4 nights or over,Belgium,2018,8186624
4 nights or over,Belgium,2018,9292785
4 nights or over,Belgium,2019,1102619
4 nights or over,Belgium,2019,9029837
4 nights or over,Belgium,2019,10132456
4 nights or over,Belgium,2020,1087600
4 nights or over,Belgium,2020,3334623
4 nights or over,Belgium,2020,3931466
4 nights or over,Belgium,2020,596843
4 nights or over,Belgium,2020,5019067
4 nights or over,Belgium,2021,1625452
4 nights or over,Belgium,2021,4350720
4 nights or over,Belgium,2021,5056564
4 nights or over,Belgium,2021,705844
4 nights or over,Belgium,2021,6682016
4 nights or over,Belgium,2022,1141837
4 nights or over,Belgium,2022,7328722
4 nights or over,Belgium,2022,8997947
4 nights or over,Belgium,2022,1669225
4 nights or over,Belgium,2022,10139785
4 nights or over,Belgium,2023,1166687
4 nights or over,Belgium,2023,7426213
4 nights or over,Belgium,2023,9394162
4 nights or over,Belgium,2023,1967950
4 nights or over,Belgium,2023,10560850
4 nights or over,Bulgaria,2012,1064823
4 nights or over,Bulgaria,2012,282408
4 nights or over,Bulgaria,2012,1347231
4 nights or over,Bulgaria,2013,1381584
4 nights or over,Bulgaria,2013,321345
4 nights or over,Bulgaria,2013,1702929
4 nights or over,Bulgaria,2014,1156140
4 nights or over,Bulgaria,2014,376661
4 nights or over,Bulgaria,2014,1532800
4 nights or over,Bulgaria,2015,1006342
4 nights or over,Bulgaria,2015,352530
4 nights or over,Bulgaria,2015,1358871
4 nights or over,Bulgaria,2016,1278598
4 nights or over,Bulgaria,2016,395159
4 nights or over,Bulgaria,2016,1673758
4 nights or over,Bulgaria,2017,1834030
4 nights or over,Bulgaria,2017,518670
4 nights or over,Bulgaria,2017,2352700
